date,store_id,product_id,sales,is_anomaly,impressions,discount(%),day_of_week
2024-02-25,4,8,1339.6,0,6614,20,6
2024-12-25,4,2,712.35,0,8021,5,2
2024-09-19,2,9,1760.45,0,7473,10,3
2024-08-14,8,6,1420.03,0,7162,15,2
2024-09-06,4,18,1446.39,0,6721,15,4
2024-02-24,1,5,1750.86,0,9271,0,5
2024-04-06,3,5,1330.96,0,6930,20,5
2024-08-05,9,3,1048.02,0,9054,20,0
2024-08-12,9,6,1209.74,0,13124,10,0
2024-04-28,5,15,585.89,0,12556,0,6
2024-11-18,10,2,1003.64,0,10646,20,0
2024-05-29,3,9,1183.39,0,13087,5,2
2024-08-21,9,19,1748.01,0,8440,0,2
2024-05-27,3,17,674.8,0,10482,5,0
2024-02-22,4,20,1565.35,0,7949,0,3
2024-04-23,7,7,1178.02,0,13889,20,1
2024-03-31,3,18,1159.27,0,12853,5,6
2024-03-29,8,12,1309.29,0,11274,10,4
2024-09-05,9,1,897.05,0,13005,10,3
2024-09-29,10,19,1625.92,0,10333,20,6
2024-12-03,7,18,687.6,0,11962,5,1
2024-06-25,7,7,1087.02,0,10551,0,1
2024-10-13,5,1,605.26,0,9455,0,6
2024-08-22,5,18,1058.39,0,9051,10,3
2024-06-14,7,18,735.56,0,7056,10,4
2024-03-13,6,12,471.68,0,12003,5,2
2024-10-08,1,12,1414.49,0,7531,10,1
2024-11-10,10,4,1648.75,0,15102,15,6
2024-06-27,1,8,1785.97,0,9134,20,3
2024-08-10,4,14,853.91,0,10213,5,5
2024-01-24,4,4,1725.62,0,4973,10,2
2024-03-13,3,15,764.01,0,8678,20,2
2024-06-05,3,20,1047.76,0,8413,0,2
2024-08-21,7,7,2748.0,1,9343,10,2
2024-07-13,3,14,1780.54,0,13606,5,5
2024-07-30,2,20,1658.47,0,13670,5,1
2024-08-03,8,5,1397.67,0,10973,10,5
2024-01-30,7,18,640.88,0,13624,20,1
2024-09-27,8,6,1398.2,0,11176,10,4
2024-08-05,1,10,1879.44,0,12437,15,0
2024-08-16,3,8,1257.54,0,10423,20,4
2024-02-15,2,15,894.09,0,11833,10,3
2024-06-02,3,8,1756.54,0,4368,15,6
2024-12-22,7,11,2191.24,0,12158,5,6
2024-10-03,10,13,721.67,0,15011,20,3
2024-01-31,3,11,1292.5,0,14713,20,2
2024-06-10,4,18,1608.96,0,8154,0,0
2024-01-31,6,3,1902.11,0,10642,15,2
2024-07-16,7,13,1140.4,0,12844,0,1
2024-08-15,2,17,1123.74,0,10249,5,3
2024-06-03,5,2,686.36,0,4743,15,0
2024-06-18,1,17,601.45,0,10014,15,1
2024-08-16,8,12,1404.98,0,6437,0,4
2024-12-24,6,12,806.96,0,9594,5,1
2024-08-26,10,15,1767.41,0,11967,10,0
2024-12-01,10,17,1051.49,0,10101,10,6
2024-04-26,5,2,857.88,0,7869,5,4
2024-11-26,8,5,1377.19,0,11321,0,1
2024-01-04,8,4,1585.02,0,12093,0,3
2024-09-30,10,20,584.43,0,9248,15,0
2024-09-08,2,16,1999.27,0,12713,10,6
2024-08-15,9,15,1452.58,0,7075,15,3
2024-11-09,3,1,1318.96,0,7769,20,5
2024-09-19,10,8,529.07,0,6993,5,3
2024-04-12,10,5,1738.15,1,8037,5,4
2024-11-18,9,1,1277.59,0,8294,20,0
2024-08-19,7,11,1476.39,0,11859,20,0
2024-04-11,4,2,728.24,0,12618,20,3
2024-12-13,6,1,1661.3,0,10600,5,4
2024-08-05,2,3,2030.0,0,7546,10,0
2024-01-27,7,20,1721.52,0,6822,15,5
2024-05-11,1,6,1840.7,0,11424,20,5
2024-03-16,8,4,1822.41,0,12363,10,5
2024-04-14,10,3,7841.21,1,9591,0,6
2024-02-26,2,18,1022.94,0,9428,10,0
2024-01-01,7,7,978.36,0,5837,15,0
2024-08-16,8,16,1624.54,0,11414,5,4
2024-11-26,7,4,2088.2,0,6340,0,1
2024-08-29,10,6,1036.48,0,9168,15,3
2024-08-01,3,18,820.79,0,8602,10,3
2024-04-25,1,8,1868.72,0,10532,10,3
2024-06-19,1,15,1856.78,0,10742,20,2
2024-03-10,1,10,2168.3,0,6336,15,6
2024-12-23,7,12,1111.58,0,12417,15,0
2024-03-03,1,14,2052.58,0,6151,0,6
2024-07-19,1,5,376.62,1,13484,0,4
2024-05-06,7,15,1495.35,0,13219,0,0
2024-06-08,5,8,1950.85,0,9460,15,5
2024-08-24,1,20,2116.43,0,11343,15,5
2024-02-18,5,10,1475.48,0,10787,10,6
2024-10-28,1,9,1741.14,0,13317,15,0
2024-09-02,4,18,1622.89,0,13710,5,0
2024-03-09,10,4,1364.96,0,11896,0,5
2024-06-08,2,15,708.69,0,14059,15,5
2024-09-24,10,12,1919.45,0,9275,15,1
2024-09-22,5,16,1327.56,0,6960,20,6
2024-06-04,8,1,637.6,0,11342,5,1
2024-04-09,2,4,832.44,0,10288,15,1
2024-05-07,1,11,482.39,0,3835,15,1
2024-02-25,5,13,1402.86,0,14363,20,6
2024-10-29,10,1,1767.06,0,9106,10,1
2024-10-24,2,17,968.25,0,8125,0,3
2024-05-31,2,14,1626.08,0,11688,0,4
2024-10-14,1,13,767.96,0,9693,20,0
2024-04-23,6,14,1371.8,0,13120,0,1
2024-07-23,10,10,1624.89,0,10272,0,1
2024-03-04,5,10,1351.77,0,5067,15,0
2024-03-08,5,4,1384.12,0,10563,0,4
2024-09-26,5,11,710.58,0,8014,5,3
2024-08-29,8,19,1230.33,0,12541,15,3
2024-12-30,4,6,1610.96,0,7502,10,0
2024-05-09,5,18,1119.87,0,13844,20,3
2024-03-12,1,10,2141.81,0,7353,10,1
2024-08-13,7,11,1334.35,0,12082,20,1
2024-04-21,9,9,1483.02,0,8805,0,6
2024-02-16,4,13,1169.83,0,10446,10,4
2024-03-01,5,16,1205.59,0,7532,20,4
2024-01-06,5,4,1742.39,0,13609,0,5
2024-07-04,3,4,947.23,0,15513,10,3
2024-06-24,1,20,1857.19,0,7373,20,0
2024-02-23,7,7,711.38,0,8985,5,4
2024-04-04,8,1,646.73,0,5262,5,3
2024-10-31,9,13,737.73,0,10593,20,3
2024-03-27,7,15,1538.45,0,7572,10,2
2024-04-06,10,14,1305.14,0,8320,5,5
2024-01-13,5,13,1220.22,0,4305,20,5
2024-07-15,5,3,948.64,0,6691,15,0
2024-09-22,9,3,1066.49,0,8731,5,6
2024-12-13,4,4,2473.31,0,9306,10,4
2024-02-03,9,15,1558.75,0,9640,0,5
2024-07-02,9,7,772.27,0,7043,15,1
2024-11-21,9,17,659.48,0,10790,10,3
2024-03-16,2,12,800.96,0,15520,0,5
2024-11-20,9,11,1652.72,0,7275,5,2
2024-10-30,3,7,1819.8,0,10774,15,2
2024-05-24,1,11,674.25,0,11396,5,4
2024-10-06,6,11,2136.52,0,9753,15,6
2024-12-17,4,13,1521.16,0,10358,5,1
2024-10-06,10,9,930.37,0,8753,15,6
2024-12-22,6,5,2162.32,0,9647,10,6
2024-10-25,3,19,1948.02,0,11805,5,4
2024-01-20,9,16,1680.18,0,9706,5,5
2024-10-10,8,16,1706.15,0,13720,10,3
2024-10-22,7,20,1505.6,0,9931,0,1
2024-04-17,6,2,1230.59,0,9221,15,2
2024-08-22,9,6,1139.76,0,9083,0,3
2024-06-22,6,6,2054.37,0,11724,20,5
2024-07-13,1,15,2296.57,0,14733,15,5
2024-06-18,1,1,1059.18,0,9936,15,1
2024-06-19,5,2,693.36,0,12761,20,2
2024-09-23,8,1,525.59,0,2124,0,0
2024-12-22,9,2,1811.54,0,8352,10,6
2024-11-12,8,10,825.65,0,9825,20,1
2024-06-24,5,10,1413.5,0,11720,0,0
2024-05-29,5,15,228.98,1,10279,10,2
2024-01-11,2,2,922.41,0,9752,20,3
2024-09-29,2,8,1543.95,0,11528,5,6
2024-03-23,4,6,1652.11,0,6347,10,5
2024-12-09,4,19,1945.47,0,13050,15,0
2024-12-18,6,12,763.7,0,14284,5,2
2024-08-12,2,15,257.4,1,10338,0,0
2024-06-23,10,17,806.62,0,8350,5,6
2024-11-26,1,13,975.71,0,9750,5,1
2024-01-10,10,16,710.15,1,10120,15,2
2024-11-01,10,10,2267.81,0,10056,15,4
2024-02-17,1,15,2120.5,0,11172,10,5
2024-08-14,5,18,1237.99,0,13484,15,2
2024-08-31,10,2,815.83,0,10961,20,5
2024-10-09,2,5,1091.22,0,13006,15,2
2024-07-26,5,12,5722.67,1,6836,15,4
2024-04-23,7,1,1759.59,0,14514,20,1
2024-03-02,7,3,2106.15,0,8408,15,5
2024-03-30,3,16,1903.54,0,13626,5,5
2024-05-31,5,11,662.47,0,8060,5,4
2024-06-19,1,1,1236.48,0,12466,10,2
2024-04-19,7,8,1015.97,0,9847,0,4
2024-01-11,8,15,0.0,1,11066,5,3
2024-12-11,7,13,1458.32,0,12303,15,2
2024-08-10,5,1,638.36,0,8082,10,5
2024-11-04,9,6,1335.31,0,14996,15,0
2024-02-04,1,7,1891.89,0,13243,15,6
2024-07-15,8,2,823.0,0,11042,15,0
2024-11-18,9,17,789.57,0,10820,15,0
2024-01-15,10,9,675.73,0,12809,5,0
2024-02-20,9,11,1285.6,0,10192,5,1
2024-08-09,7,17,518.14,0,10475,10,4
2024-07-13,9,4,1116.38,0,11274,0,5
2024-02-24,10,3,2219.53,0,9530,0,5
2024-06-01,4,1,1085.7,0,7716,10,5
2024-06-20,6,13,1084.44,0,11822,10,3
2024-07-16,3,10,1244.8,0,6392,0,1
2024-10-02,1,15,2095.01,0,9059,5,2
2024-06-30,6,14,1556.03,0,11923,5,6
2024-10-15,10,14,979.79,0,8200,0,1
2024-10-24,8,14,954.69,0,12127,15,3
2024-07-21,6,9,1815.9,0,4903,15,6
2024-10-31,10,12,1875.83,0,9374,20,3
2024-01-20,10,2,820.88,0,7122,20,5
2024-05-20,8,20,656.9,0,10729,10,0
2024-06-17,8,8,973.05,0,7033,5,0
2024-08-16,6,14,1380.87,0,9932,15,4
2024-05-25,5,14,2020.53,0,11841,20,5
2024-12-09,1,7,2026.98,0,10419,0,0
2024-04-02,3,7,1580.29,0,5072,20,1
2024-03-13,4,5,1991.47,0,7429,10,2
2024-05-29,10,5,907.08,0,6925,5,2
2024-05-17,10,14,1053.52,0,9221,0,4
2024-09-18,3,20,1207.37,0,13209,10,2
2024-03-12,9,14,492.24,0,8173,0,1
2024-05-23,8,4,1570.29,0,7069,10,3
2024-03-03,10,12,2367.42,0,12349,0,6
2024-08-06,10,8,78.56,1,10914,10,1
2024-04-22,6,9,1463.6,0,7038,10,0
2024-05-27,5,13,1206.37,0,11417,10,0
2024-03-07,2,10,0.0,1,9077,10,3
2024-07-16,4,19,1606.5,0,9757,0,1
2024-11-28,10,14,1331.51,0,10465,5,3
2024-07-31,1,19,1047.81,0,12780,0,2
2024-08-10,10,7,1107.04,0,8090,5,5
2024-12-03,4,10,758.18,0,8634,20,1
2024-02-21,1,11,707.3,0,10822,20,2
2024-04-08,3,15,853.07,0,7441,5,0
2024-12-08,1,6,2396.12,0,9172,10,6
2024-12-12,6,11,2222.94,0,10649,20,3
2024-03-19,9,18,662.63,0,11062,5,1
2024-07-27,10,8,958.85,0,10665,0,5
2024-10-22,1,9,1593.5,0,13719,5,1
2024-02-21,5,11,868.06,0,9351,5,2
2024-08-10,5,3,1061.8,0,9771,0,5
2024-10-20,3,6,1024.71,0,7048,0,6
2024-04-23,8,11,1694.99,0,3778,5,1
2024-03-11,5,20,1532.02,0,13497,20,0
2024-11-25,8,4,2020.52,0,16327,20,0
2024-11-11,1,9,2089.8,0,11318,10,0
2024-02-29,1,9,1823.39,0,8492,15,3
2024-04-29,6,13,1342.69,0,10570,0,0
2024-10-04,7,1,1900.63,0,6446,5,4
2024-11-29,8,15,1740.79,0,9393,20,4
2024-12-26,5,10,1754.04,0,11099,15,3
2024-08-20,9,10,1095.04,0,4122,15,1
2024-11-07,9,3,1180.05,0,7923,15,3
2024-06-26,7,11,1369.79,0,11409,0,2
2024-08-10,4,5,2306.2,0,8837,10,5
2024-06-17,7,12,696.14,0,8378,0,0
2024-10-02,10,17,806.96,0,13913,10,2
2024-06-14,6,11,1794.66,0,7491,15,4
2024-09-15,4,3,1402.93,0,13862,20,6
2024-09-05,9,13,609.35,0,7226,10,3
2024-09-20,6,17,854.14,0,8992,5,4
2024-06-25,10,7,1012.61,0,8974,15,1
2024-09-01,3,17,856.49,0,16739,0,6
2024-03-15,7,17,546.58,0,10940,10,4
2024-01-05,6,18,1144.8,0,7467,10,4
2024-11-25,10,20,794.65,0,14759,10,0
2024-09-04,10,8,879.33,0,13275,10,2
2024-10-12,1,9,1960.66,0,9578,15,5
2024-01-10,1,12,1447.49,0,12050,15,2
2024-08-26,9,5,1452.32,0,15270,0,0
2024-12-02,2,3,2401.3,0,7243,5,0
2024-01-01,6,17,843.02,0,9063,15,0
2024-09-11,2,20,1512.25,0,6412,10,2
2024-08-20,3,8,1318.09,0,7330,10,1
2024-05-01,10,17,750.57,0,5220,0,2
2024-03-14,3,2,1334.1,0,12945,5,3
2024-08-01,3,20,1056.07,0,6939,10,3
2024-08-31,4,10,610.42,0,12601,15,5
2024-08-30,2,13,1213.8,0,11743,15,4
2024-04-16,3,9,1300.54,0,9348,20,1
2024-08-06,2,12,754.05,0,5652,20,1
2024-12-07,10,2,1045.34,0,7084,0,5
2024-07-12,4,9,1039.29,0,9753,5,4
2024-01-01,5,12,1530.57,0,9134,15,0
2024-06-08,3,20,1528.98,0,13953,15,5
2024-02-03,9,18,854.86,0,10056,0,5
2024-10-27,1,3,2325.69,0,10013,15,6
2024-05-07,7,2,1487.01,0,9033,5,1
2024-02-05,4,20,1990.38,0,10745,0,0
2024-10-30,4,1,925.3,0,13167,20,2
2024-09-09,10,15,5549.44,1,10252,15,0
2024-07-10,9,2,1309.52,0,11623,10,2
2024-11-21,2,18,203.56,1,10604,0,3
2024-02-02,9,9,1266.32,0,9559,0,4
2024-02-29,8,19,1262.39,0,6778,5,3
2024-03-05,5,4,1418.05,0,6970,10,1
2024-12-08,3,9,1746.27,0,7125,15,6
2024-11-16,10,12,3005.65,0,7884,15,5
2024-05-23,9,6,1175.19,0,15513,15,3
2024-01-20,3,2,1549.38,0,10034,0,5
2024-01-15,1,2,667.25,0,4525,10,0
2024-06-14,7,9,1585.27,1,8769,0,4
2024-08-26,1,15,1920.75,0,14669,0,0
2024-12-04,1,11,778.08,0,8679,10,2
2024-12-15,7,12,1090.01,0,11014,5,6
2024-01-23,4,15,597.3,0,8688,5,1
2024-03-17,8,12,1665.96,0,9624,20,6
2024-12-14,5,8,2376.29,0,12274,15,5
2024-07-07,8,12,1706.98,0,11199,0,6
2024-03-04,6,1,1165.91,0,13951,0,0
2024-08-06,10,7,932.16,0,12845,0,1
2024-12-19,8,18,1460.56,0,15674,0,3
2024-01-04,5,11,650.89,0,9901,15,3
2024-06-13,1,16,1287.42,0,8551,20,3
2024-12-12,3,13,2587.11,0,12178,0,3
2024-04-22,4,19,1516.01,0,6605,5,0
2024-01-20,10,4,1283.58,0,5622,10,5
2024-10-27,6,13,4224.33,1,13332,10,6
2024-02-05,6,5,1497.02,0,10184,20,0
2024-10-19,8,11,2180.76,0,4966,10,5
2024-10-13,8,6,2068.01,0,11472,0,6
2024-12-06,10,4,1386.12,0,10964,20,4
2024-10-31,3,16,1519.36,0,14841,15,3
2024-02-07,4,13,1247.75,0,11741,10,2
2024-07-09,2,13,1387.64,0,7135,20,1
2024-06-01,5,18,1375.63,0,10317,0,5
2024-10-29,3,10,1037.09,0,7490,20,1
2024-09-23,3,17,569.92,0,10350,5,0
2024-06-27,7,13,1034.33,0,3150,0,3
2024-04-07,2,14,1940.68,0,10824,5,6
2024-01-10,7,14,1737.58,0,7954,0,2
2024-03-29,7,20,1377.3,0,14026,15,4
2024-06-12,6,14,1142.83,0,11830,5,2
2024-12-11,5,19,926.79,0,12302,10,2
2024-01-01,8,6,1478.26,0,13600,10,0
2024-03-25,2,8,1063.13,0,6773,5,0
2024-12-30,8,9,2008.77,0,9819,15,0
2024-02-14,3,10,1154.34,0,9900,5,2
2024-10-25,5,4,374.14,1,7974,10,4
2024-07-10,2,15,667.16,0,11421,0,2
2024-07-18,6,4,1169.46,0,14609,0,3
2024-01-27,2,17,1388.44,0,7852,10,5
2024-05-12,10,1,1800.89,0,4407,15,6
2024-09-11,9,20,1301.53,0,6395,20,2
2024-04-07,10,12,2315.22,0,5336,0,6
2024-05-31,9,6,1066.37,0,8079,5,4
2024-09-02,9,1,1067.2,0,10737,10,0
2024-07-20,2,10,2320.43,0,7759,10,5
2024-09-25,6,20,0.0,1,17254,0,2
2024-01-24,3,8,1377.7,0,7904,5,2
2024-09-09,3,2,1424.29,0,9729,15,0
2024-09-16,9,10,1069.58,0,13643,5,0
2024-10-23,8,15,1395.48,0,6169,20,2
2024-05-17,2,18,1049.89,0,12796,0,4
2024-05-04,2,13,1568.42,0,6096,5,5
2024-08-22,9,15,1510.29,0,9197,15,3
2024-09-05,9,10,1449.33,0,12397,5,3
2024-10-25,10,15,2034.57,0,11422,0,4
2024-09-08,4,7,2185.84,0,8362,0,6
2024-12-06,5,20,2137.17,0,5399,0,4
2024-09-23,6,3,1808.1,0,5734,0,0
2024-04-05,1,15,1919.57,0,12408,20,4
2024-01-10,3,10,1074.78,0,11929,15,2
2024-02-23,10,18,0.0,1,6622,10,4
2024-05-07,5,15,525.36,0,14343,15,1
2024-05-19,2,6,2134.04,0,12215,10,6
2024-04-22,1,11,747.38,0,8905,5,0
2024-02-05,8,2,758.71,0,10103,15,0
2024-10-30,4,3,1245.65,0,11906,15,2
2024-08-21,8,1,649.39,0,5726,5,2
2024-09-20,6,15,1404.62,0,10521,10,4
2024-07-13,8,14,1096.08,0,13027,10,5
2024-01-26,6,2,1200.45,0,13480,10,4
2024-11-23,7,2,981.83,1,9842,15,5
2024-05-01,4,16,1283.25,0,8560,5,2
2024-05-26,8,2,604.62,0,5592,20,6
2024-05-28,8,13,485.22,0,6066,0,1
2024-07-05,6,14,1441.62,0,8349,10,4
2024-05-02,4,12,1869.24,0,10428,15,3
2024-03-20,10,11,1528.51,0,11642,20,2
2024-03-13,2,5,1288.37,0,7960,20,2
2024-12-15,1,16,2089.77,0,8890,5,6
2024-09-28,3,17,797.16,0,7852,5,5
2024-07-03,2,8,979.48,0,9092,0,2
2024-01-23,10,3,1917.52,0,10084,10,1
2024-06-22,2,13,1608.11,0,9404,5,5
2024-11-05,9,11,1743.73,0,14217,0,1
2024-11-21,7,6,1241.68,0,10278,10,3
2024-10-30,3,18,960.08,0,9806,10,2
2024-12-29,3,4,1510.56,0,10680,20,6
2024-08-15,5,15,447.84,0,11138,0,3
2024-05-18,6,6,2109.78,0,5120,10,5
2024-11-10,3,2,2111.34,0,11745,0,6
2024-08-12,1,6,1428.29,0,7563,0,0
2024-05-28,7,1,1692.15,0,10434,5,1
2024-09-30,8,14,1021.37,0,3581,15,0
2024-03-09,1,2,829.14,0,6900,0,5
2024-06-24,1,2,736.56,0,9070,0,0
2024-01-15,8,9,1700.43,0,10239,20,0
2024-06-28,9,14,426.93,0,5674,20,4
2024-03-17,8,6,2039.22,0,8018,10,6
2024-03-01,1,6,1470.63,0,11447,10,4
2024-11-08,9,20,1578.72,0,8201,5,4
2024-02-01,4,4,1764.47,0,9457,20,3
2024-05-07,10,4,1250.14,0,11659,20,1
2024-05-08,2,13,1272.34,0,12007,5,2
2024-06-20,4,13,1190.0,0,13746,15,3
2024-10-22,8,20,935.36,0,9794,0,1
2024-12-28,9,7,1300.93,0,13019,10,5
2024-01-10,4,7,1829.96,0,11548,0,2
2024-07-08,4,18,1515.97,0,6728,10,0
2024-03-11,8,9,1480.3,0,12684,10,0
2024-10-31,7,15,1438.29,0,15500,20,3
2024-12-03,3,10,1343.53,0,8107,15,1
2024-11-27,8,14,1528.67,0,6933,20,2
2024-06-27,6,8,747.81,0,9787,0,3
2024-02-06,8,1,602.33,0,6128,0,1
2024-05-18,7,16,619.66,0,8401,0,5
2024-11-27,3,6,949.29,0,14267,20,2
2024-02-08,6,5,5301.0,1,9540,15,3
2024-07-22,8,3,1479.51,0,4908,0,0
2024-08-19,6,6,1777.75,0,13598,15,0
2024-03-21,6,12,354.66,0,8555,20,3
2024-11-22,10,3,2453.84,0,11483,0,4
2024-09-28,6,4,1454.37,0,11265,5,5
2024-11-06,1,1,1642.56,0,3730,0,2
2024-05-15,10,13,606.72,0,10012,10,2
2024-02-13,10,5,768.64,0,9852,0,1
2024-07-28,7,6,1101.66,0,9864,0,6
2024-12-20,4,15,944.53,0,10975,20,4
2024-06-21,3,5,1008.71,0,11969,15,4
2024-05-13,7,13,1114.97,0,12689,5,0
2024-05-06,10,9,3999.48,1,9106,5,0
2024-06-19,1,2,726.38,0,8153,15,2
2024-08-05,1,9,1861.97,0,5622,5,0
2024-02-27,4,4,1840.32,0,7926,10,1
2024-03-07,4,6,1474.85,0,11547,10,3
2024-04-22,9,9,1259.59,0,6333,10,0
2024-06-10,9,13,632.66,0,11971,0,0
2024-08-31,6,20,697.67,0,8737,20,5
2024-10-11,8,19,185.76,1,14846,0,4
2024-08-03,2,3,2274.71,0,13343,0,5
2024-07-22,7,7,993.89,0,9795,15,0
2024-03-04,2,8,1129.29,0,12092,5,0
2024-06-16,9,13,812.23,0,9670,20,6
2024-05-11,9,18,879.05,0,11975,5,5
2024-12-14,9,7,1233.96,0,6485,15,5
2024-10-17,2,20,1593.95,0,8301,20,3
2024-06-29,3,12,1965.69,0,12805,20,5
2024-05-03,7,7,977.94,0,4593,5,4
2024-07-24,1,16,1284.17,0,7464,0,2
2024-12-06,2,14,2083.25,0,7915,15,4
2024-10-08,4,5,2173.84,0,10094,5,1
2024-12-16,1,11,802.1,0,11010,15,0
2024-09-24,3,9,1053.41,0,13866,10,1
2024-03-25,3,13,1801.33,0,11855,10,0
2024-10-20,5,14,1975.67,0,14521,0,6
2024-11-24,10,13,870.17,0,5223,20,6
2024-12-08,5,3,1458.03,0,5093,20,6
2024-07-28,7,17,701.73,0,6051,10,6
2024-10-21,7,13,1311.07,0,8918,5,0
2024-07-25,9,16,1406.48,0,6103,5,3
2024-10-26,7,7,1048.06,0,11430,0,5
2024-04-25,10,2,853.98,0,10410,5,3
2024-07-11,7,3,1477.49,0,11288,0,3
2024-06-07,8,14,1051.92,0,7978,5,4
2024-04-28,4,8,1275.14,0,7537,10,6
2024-08-31,2,2,1025.63,0,16258,15,5
2024-06-18,1,8,1869.91,0,8660,10,1
2024-01-11,4,9,1222.06,0,8698,20,3
2024-07-21,1,6,1853.55,0,6837,10,6
2024-02-07,7,2,1430.32,0,10290,20,2
2024-10-04,2,17,1019.67,0,6717,10,4
2024-01-31,1,8,1686.69,0,6857,20,2
2024-03-25,10,15,1750.0,0,10160,10,0
2024-07-11,10,13,843.81,0,12997,20,3
2024-05-15,10,6,977.3,0,10359,20,2
2024-01-18,1,12,1187.4,0,7421,0,3
2024-03-09,3,12,1981.0,0,11745,0,5
2024-01-24,9,1,999.78,0,12969,5,2
2024-10-29,5,12,1329.72,0,12287,20,1
2024-07-23,10,2,829.9,0,11532,0,1
2024-01-07,8,16,2232.81,0,4535,20,6
2024-09-28,3,13,2396.0,0,9774,0,5
2024-09-28,6,11,2111.58,0,7358,5,5
2024-07-23,8,18,1135.37,0,15980,20,1
2024-02-18,10,11,2031.7,0,14832,5,6
2024-10-09,8,20,0.0,1,8787,20,2
2024-02-24,2,16,2179.55,0,5543,10,5
2024-04-23,3,4,1069.41,0,12924,15,1
2024-12-01,4,11,802.35,0,8349,5,6
2024-01-07,3,3,815.48,0,12741,10,6
2024-09-13,9,3,893.3,0,9551,0,4
2024-02-28,6,15,1394.72,0,9082,20,2
2024-01-27,8,20,164.83,1,11855,10,5
2024-07-27,3,2,1758.14,0,10779,0,5
2024-01-04,5,3,796.33,0,10541,10,3
2024-11-04,10,14,1124.32,0,11630,15,0
2024-04-27,7,8,1076.52,0,8293,15,5
2024-01-15,4,12,1848.05,0,6892,20,0
2024-07-10,8,9,1476.61,0,8470,5,2
2024-08-21,5,11,756.16,0,9502,20,2
2024-03-06,2,16,1778.7,0,9552,15,2
2024-05-15,2,1,1424.15,0,11672,5,2
2024-04-28,7,3,1813.98,0,9600,0,6
2024-05-02,10,14,837.04,0,14025,0,3
2024-06-03,10,7,1008.98,0,6488,10,0
2024-12-18,3,15,1053.49,0,10006,20,2
2024-04-10,4,19,1481.81,0,13315,10,2
2024-01-08,6,20,598.24,0,5437,10,0
2024-07-18,9,8,604.16,0,11016,0,3
2024-01-19,8,13,559.7,0,10785,15,4
2024-07-03,2,9,1822.2,0,7940,10,2
2024-03-10,6,18,1353.7,0,8121,20,6
2024-11-27,5,15,681.21,0,13697,0,2
2024-01-17,8,6,1602.15,0,10028,0,2
2024-11-22,5,5,959.93,0,10639,5,4
2024-12-05,8,8,1473.3,0,14429,10,3
2024-10-09,7,4,1694.99,0,11683,5,2
2024-12-19,5,6,0.0,1,12223,15,3
2024-08-30,9,10,1010.24,0,8782,15,4
2024-04-17,7,7,989.69,0,14701,15,2
2024-06-18,4,12,1666.58,0,9023,0,1
2024-07-16,6,3,1906.08,0,8678,10,1
2024-09-07,6,14,1532.36,0,16946,10,5
2024-01-23,7,19,1657.46,0,13667,15,1
2024-04-06,7,5,2189.52,0,12420,15,5
2024-04-19,6,5,1638.28,0,11540,20,4
2024-09-23,7,3,1717.96,0,11419,15,0
2024-07-15,1,13,850.44,0,4047,10,0
2024-12-06,10,9,1152.46,0,9002,15,4
2024-05-16,10,3,1792.37,0,12967,20,3
2024-03-11,10,6,943.12,0,10639,0,0
2024-11-24,5,1,857.15,0,7112,20,6
2024-05-08,3,8,1376.69,0,13990,15,2
2024-05-17,6,7,1410.69,0,10963,10,4
2024-10-19,2,19,1381.04,0,8407,5,5
2024-11-08,8,16,2199.91,0,12191,0,4
2024-12-23,10,19,1783.01,0,10761,10,0
2024-09-20,7,16,731.8,0,10211,0,4
2024-08-03,1,11,927.25,0,8195,10,5
2024-09-26,9,7,903.46,0,11727,5,3
2024-03-14,9,15,1396.18,0,10253,5,3
2024-09-20,3,3,480.62,0,11765,10,4
2024-10-30,9,7,760.32,0,7451,0,2
2024-01-14,1,4,1148.96,0,11319,10,6
2024-10-25,2,5,1250.3,0,13507,0,4
2024-07-12,3,12,1448.43,0,9720,20,4
2024-12-12,2,1,2242.81,0,10110,20,3
2024-03-07,2,2,738.34,0,8180,5,3
2024-12-21,2,4,1128.44,0,11326,20,5
2024-11-03,3,5,1703.85,0,9411,10,6
2024-09-28,7,5,2107.06,0,16120,10,5
2024-09-14,10,14,1226.69,0,14007,10,5
2024-09-21,2,18,1225.0,0,8917,15,5
2024-09-12,4,12,2036.56,0,11053,10,3
2024-08-31,2,1,2231.47,0,10135,0,5
2024-05-04,9,16,1461.5,0,3713,15,5
2024-08-03,6,14,1460.94,0,8567,15,5
2024-05-14,9,8,609.99,0,10350,10,1
2024-01-16,9,13,714.59,0,8851,0,1
2024-06-22,5,17,2555.17,0,12568,10,5
2024-07-31,5,14,1521.86,0,7080,5,2
2024-11-12,4,16,1948.52,0,11141,10,1
2024-10-03,3,20,1101.28,0,13961,20,3
2024-01-14,3,9,1230.51,0,9665,0,6
2024-03-04,3,2,1309.3,0,10235,20,0
2024-08-21,7,10,0.0,1,8649,10,2
2024-09-17,7,8,946.34,0,14111,10,1
2024-12-25,3,9,1266.1,0,13281,10,2
2024-02-19,5,3,1003.48,0,11672,15,0
2024-03-29,7,6,1074.44,0,12000,0,4
2024-12-19,5,20,2154.01,0,7940,15,3
2024-06-17,10,9,961.66,0,10903,15,0
2024-09-08,5,9,2087.93,0,6837,10,6
2024-11-01,7,13,1573.71,0,10057,0,4
2024-04-09,1,10,1997.64,0,6776,15,1
